JUNIN;JUNIN;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;2;96;0;2;101;1;1;113;1;2;182;1;2;121;1;2;166;1;1;141;1;4;150;1;1;7;0;2;48;0;0;7;0;3;134;1;2;143;1;Moderate;Moderate;Moderate;Very High;High;Very Low;High;High
HUANUCO;LAURICOCHA;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;2;107;1;2;96;0;1;116;1;2;177;1;2;98;0;1;72;0;0;27;0;3;67;0;2;136;1;2;139;1;1;156;1;4;157;1;3;144;1;Moderate;Moderate;Moderate;Very High;Low;High;High;High
ANCASH;POMABAMBA;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;3;164;1;2;115;1;2;165;1;1;55;0;1;43;0;2;113;1;1;64;0;4;129;1;2;78;0;2;130;1;1;114;1;4;165;1;3;145;1;Very High;Moderate;Very High;Low;High;Moderate;Very High;High
CUSCO;ANTA;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;2;115;1;2;88;0;2;157;1;2;144;1;1;20;0;1;35;0;1;75;0;2;16;0;3;175;1;1;15;0;1;95;0;3;124;1;3;146;1;Moderate;Moderate;High;High;Very Low;Moderate;High;High
MOQUEGUA;GENERAL SANCHEZ CERRO;0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;2;73;0;2;155;1;1;128;1;2;151;1;1;92;0;2;172;1;1;120;1;4;109;1;1;14;0;2;76;0;0;25;0;3;131;1;3;147;1;Low;High;High;High;Moderate;Very Low;High;High
TACNA;TARATA;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;2;101;1;3;171;1;1;114;1;2;126;1;1;84;0;1;75;0;1;79;0;3;47;0;1;27;0;2;107;1;1;51;0;3;121;1;3;148;1;Moderate;Very High;Moderate;High;Low;Low;High;High
PASCO;DANIEL ALCIDES CARRION;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;3;156;1;2;45;0;1;125;1;2;187;1;1;52;0;2;142;1;1;73;0;3;49;0;2;97;0;2;140;1;1;133;1;4;150;1;3;149;1;High;Low;High;Very High;Low;High;High;High
AYACUCHO;HUANTA;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;0;2;121;1;2;104;1;2;152;1;2;139;1;1;71;0;2;133;1;1;45;0;3;66;0;3;152;1;2;118;1;1;154;1;4;163;1;3;150;1;High;Moderate;High;High;Low;High;Very High;High
CUSCO;ESPINAR;0;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;97;0;3;180;1;2;163;1;1;79;0;0;3;0;1;24;0;1;53;0;2;8;0;2;81;0;1;23;0;1;32;0;3;91;0;3;151;1;Moderate;Very High;Very High;Low;Very Low;Very Low;Moderate;High
CAJAMARCA;SAN MIGUEL;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;3;163;1;2;131;1;0;41;0;2;188;1;2;117;1;1;14;0;1;44;0;3;37;0;2;101;1;2;85;0;1;88;0;3;133;1;3;152;1;Very High;High;Low;Very High;Very Low;Moderate;High;High
ANCASH;ANTONIO RAIMONDI;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;3;151;1;2;127;1;2;156;1;1;90;0;2;146;1;1;19;0;0;9;0;3;51;0;3;179;1;2;138;1;2;178;1;4;169;1;3;153;1;High;High;High;Moderate;Low;Very High;Very High;High
ANCASH;HUAYLAS;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;3;125;1;2;110;1;1;132;1;2;158;1;1;69;0;2;134;1;1;109;1;3;98;0;2;108;1;3;171;1;1;159;1;4;175;1;3;154;1;High;Moderate;High;Very High;Moderate;Very High;Very High;High
APURIMAC;CHINCHEROS;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;3;156;1;2;86;0;2;170;1;2;114;1;2;182;1;1;32;0;1;104;1;4;130;1;1;28;0;2;47;0;0;18;0;3;142;1;3;155;1;High;Moderate;Very High;Moderate;High;Very Low;High;High
PUNO;CARABAYA;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;3;153;1;2;39;0;2;190;1;2;148;1;1;30;0;1;59;0;1;41;0;2;10;0;2;56;0;2;132;1;1;92;0;3;129;1;3;156;1;High;Very Low;Very High;High;Very Low;Moderate;High;High
AYACUCHO;SUCRE;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;3;134;1;2;135;1;2;177;1;1;90;0;3;195;1;2;144;1;1;63;0;3;82;0;2;132;1;1;31;0;1;67;0;3;148;1;3;157;1;High;High;Very High;Moderate;Moderate;Low;High;High
CAJAMARCA;SAN PABLO;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;4;190;1;2;126;1;0;31;0;2;192;1;2;99;1;0;3;0;1;59;0;2;28;0;3;153;1;2;52;0;1;109;1;3;144;1;3;158;1;Very High;High;Very Low;Very High;Very Low;Moderate;High;Very High
HUANCAVELICA;ANGARAES;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;3;161;1;2;99;1;2;170;1;2;110;1;1;73;0;1;86;0;1;106;1;3;41;0;2;76;0;1;7;0;0;22;0;3;114;1;3;159;1;Very High;Moderate;Very High;Moderate;Low;Very Low;Moderate;Very High
PUNO;MELGAR;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;124;1;3;178;1;2;173;1;1;67;0;1;34;0;1;64;0;1;66;0;2;18;0;1;49;0;2;90;0;1;54;0;3;123;1;3;160;1;High;Very High;Very High;Low;Very Low;Low;High;Very High
APURIMAC;AYMARAES;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;3;137;1;2;113;1;2;163;1;2;131;1;2;149;1;1;92;0;0;10;0;3;72;0;2;77;0;2;101;1;1;78;0;4;149;1;3;161;1;High;Moderate;Very High;High;Low;Low;High;Very High
ANCASH;CARHUAZ;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;3;130;1;2;81;0;2;150;1;2;184;1;1;80;0;1;81;0;1;66;0;4;152;1;3;144;1;2;156;1;2;167;1;4;187;1;3;162;1;High;Moderate;High;Very High;High;Very High;Very High;Very High
CUSCO;QUISPICANCHI;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;3;146;1;2;73;0;2;160;1;2;170;1;1;19;0;1;17;0;1;69;0;2;7;0;3;171;1;1;21;0;1;98;0;3;135;1;3;163;1;High;Low;Very High;Very High;Very Low;Moderate;High;Very High
LIMA;CAJATAMBO;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;2;116;1;3;195;1;1;108;1;2;134;1;2;145;1;3;193;1;0;21;0;4;108;1;2;91;0;1;39;0;1;46;0;4;153;1;3;164;1;Moderate;Very High;Moderate;High;Moderate;Low;High;Very High
AYACUCHO;PAUCAR DEL SARA SARA;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;2;79;0;3;181;1;1;135;1;2;161;1;2;155;1;3;188;1;1;51;0;4;136;1;2;70;0;1;31;0;1;28;0;4;158;1;3;165;1;Moderate;Very High;High;Very High;High;Very Low;Very High;Very High
AYACUCHO;VICTOR FAJARDO;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;3;167;1;2;138;1;2;179;1;1;85;0;2;165;1;2;177;1;0;11;0;3;88;0;3;151;1;2;41;0;1;99;1;4;172;1;3;166;1;Very High;High;Very High;Moderate;Moderate;Moderate;Very High;Very High
CUSCO;CALCA;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;2;121;1;2;124;1;2;159;1;2;175;1;1;27;0;1;66;0;1;71;0;2;31;0;2;139;1;1;20;0;1;66;0;3;145;1;3;167;1;High;High;Very High;Very High;Very Low;Low;High;Very High
HUANCAVELICA;CHURCAMPA;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;3;144;1;2;121;1;2;167;1;2;147;1;2;162;1;2;166;1;1;101;1;4;146;1;2;98;0;1;4;0;1;30;0;4;170;1;3;168;1;High;High;Very High;High;High;Very Low;Very High;Very High
HUANUCO;HUAMALIES;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;3;136;1;3;184;1;1;137;1;2;123;1;2;104;1;2;106;1;0;40;0;4;125;1;3;148;1;2;143;1;1;163;1;4;188;1;3;169;1;High;Very High;High;High;High;Very High;Very High;Very High
HUANCAVELICA;HUAYTARA;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;118;1;3;193;1;1;124;1;2;149;1;2;112;1;2;180;1;1;73;0;3;71;0;1;32;0;0;2;0;0;2;0;3;136;1;3;170;1;High;Very High;High;High;Low;Very Low;High;Very High
HUANCAVELICA;CASTROVIRREYNA;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;2;100;1;3;196;1;1;121;1;2;173;1;1;88;0;2;117;1;1;139;1;3;74;0;1;36;0;0;1;0;0;3;0;3;140;1;3;171;1;Moderate;Very High;High;Very High;Low;Very Low;High;Very High
HUANUCO;DOS DE MAYO;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;1;0;1;3;129;1;3;170;1;1;128;1;2;176;1;1;49;0;1;54;0;0;26;0;3;48;0;2;127;1;2;106;1;1;131;1;4;174;1;3;172;1;High;Very High;High;Very High;Low;High;Very High;Very High
CUSCO;PAUCARTAMBO;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;3;179;1;2;48;0;2;186;1;2;190;1;0;1;0;1;15;0;0;22;0;1;3;0;3;158;1;1;10;0;1;72;0;3;147;1;3;173;1;Very High;Low;Very High;Very High;Very Low;Low;High;Very High
ANCASH;RECUAY;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;2;110;1;3;188;1;1;131;1;2;183;1;1;47;0;1;78;0;1;50;0;3;64;0;2;133;1;2;145;1;1;158;1;4;181;1;3;174;1;Moderate;Very High;High;Very High;Low;Very High;Very High;Very High
CUSCO;CHUMBIVILCAS;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3;180;1;2;160;1;2;192;1;1;80;0;0;8;0;1;45;0;0;28;0;2;11;0;2;102;1;1;17;0;1;40;0;3;138;1;3;175;1;Very High;Very High;Very High;Moderate;Very Low;Low;High;Very High
PUNO;SANDIA;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;1;1;0;2;111;1;3;163;1;2;177;1;2;163;1;1;36;0;2;102;1;0;37;0;3;50;0;2;79;0;2;109;1;1;91;0;4;171;1;3;176;1;Moderate;Very High;Very High;Very High;Low;Moderate;Very High;Very High
ANCASH;ASUNCION;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;3;139;1;2;154;1;1;142;1;2;179;1;0;9;0;2;176;1;1;108;1;4;119;1;2;121;1;3;194;1;2;175;1;5;193;1;3;177;1;High;High;High;Very High;High;Very High;Very High;Very High
AYACUCHO;HUANCA SANCOS;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;3;143;1;3;190;1;2;181;1;2;125;1;2;153;1;2;175;1;1;128;1;4;133;1;2;129;1;1;35;0;1;68;0;4;183;1;3;178;1;High;Very High;Very High;High;High;Low;Very High;Very High
AREQUIPA;LA UNION;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;3;152;1;2;148;1;1;147;1;2;195;1;2;132;1;2;167;1;1;155;1;4;128;1;2;91;0;1;27;0;1;39;0;4;179;1;3;179;1;High;High;High;Very High;High;Very Low;Very High;Very High
PUNO;YUNGUYO;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;3;176;1;2;120;1;2;180;1;2;173;1;0;18;0;1;74;0;0;31;0;2;22;0;2;105;1;2;120;1;1;127;1;4;178;1;3;181;1;Very High;High;Very High;Very High;Very Low;High;Very High;Very High
PUNO;LAMPA;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;3;131;1;3;189;1;2;183;1;2;147;1;0;16;0;1;49;0;0;16;0;2;13;0;2;75;0;2;67;0;1;56;0;4;156;1;3;181;1;High;Very High;Very High;High;Very Low;Low;High;Very High
APURIMAC;ANTABAMBA;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;3;128;1;3;177;1;2;175;1;2;173;1;2;131;1;1;38;0;1;89;0;3;46;0;1;44;0;1;26;0;0;16;0;4;155;1;3;182;1;High;Very High;Very High;Very High;Low;Very Low;High;Very High
PUNO;HUANCANE;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;3;178;1;2;158;1;2;194;1;2;127;1;0;6;0;1;71;0;1;49;0;2;21;0;2;135;1;2;104;1;1;134;1;4;180;1;3;183;1;Very High;Very High;Very High;High;Very Low;High;Very High;Very High
ANCASH;MARISCAL LUZURIAGA;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;0;1;0;4;194;1;3;175;1;2;172;1;2;119;1;1;41;0;2;148;1;0;7;0;3;39;0;3;166;1;2;149;1;2;177;1;4;189;1;3;184;1;Very High;Very High;Very High;High;Very Low;Very High;Very High;Very High
PUNO;CHUCUITO;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;3;165;1;2;150;1;2;191;1;2;155;1;1;35;0;1;12;0;0;6;0;2;6;0;2;137;1;3;166;1;2;170;1;4;182;1;3;185;1;Very High;High;Very High;High;Very Low;Very High;Very High;Very High
CUSCO;PARURO;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;4;191;1;2;97;0;2;186;1;2;189;1;1;26;0;1;25;0;1;53;0;2;14;0;3;164;1;1;6;0;1;73;0;4;167;1;3;186;1;Very High;Moderate;Very High;Very High;Very Low;Low;Very High;Very High
PUNO;EL COLLAO;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;3;158;1;3;164;1;2;187;1;2;165;1;0;11;0;1;86;0;0;18;0;2;34;0;2;88;0;3;157;1;1;140;1;4;185;1;3;187;1;Very High;Very High;Very High;Very High;Very Low;High;Very High;Very High
AYACUCHO;CANGALLO;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;4;188;1;2;143;1;2;189;1;2;156;1;2;180;1;2;162;1;1;110;1;4;163;1;2;69;0;2;49;0;1;38;0;4;190;1;3;188;1;Very High;High;Very High;High;Very High;Very Low;Very High;Very High
PUNO;AZANGARO;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;3;157;1;3;191;1;2;188;1;2;145;1;1;21;0;1;50;0;1;46;0;2;15;0;2;124;1;3;175;1;2;166;1;4;186;1;3;189;1;High;Very High;Very High;High;Very Low;Very High;Very High;Very High
ANCASH;CARLOS FERMIN FITZCARRALD;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;3;182;1;3;170;1;2;167;1;2;170;1;1;59;0;2;100;1;0;12;0;3;79;0;3;185;1;2;106;1;1;162;1;5;195;1;4;190;1;Very High;Very High;Very High;Very High;Moderate;Very High;Very High;Very High
APURIMAC;GRAU;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;3;168;1;3;173;1;2;184;1;2;168;1;2;184;1;2;110;1;0;29;0;4;121;1;2;83;0;2;96;0;1;79;0;5;192;1;4;191;1;Very High;Very High;Very High;Very High;High;Moderate;Very High;Very High
HUANUCO;YAROWILCA;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;3;181;1;3;194;1;2;167;1;2;154;1;1;23;0;2;113;1;1;56;0;3;43;0;3;173;1;2;142;1;2;177;1;5;194;1;4;193;1;Very High;Very High;Very High;High;Low;Very High;Very High;Very High
AYACUCHO;VILCAS HUAMAN;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;4;189;1;3;161;1;2;193;1;2;153;1;3;196;1;2;154;1;1;60;0;4;144;1;3;164;1;2;43;0;1;110;1;5;196;1;4;193;1;Very High;Very High;Very High;High;High;Moderate;Very High;Very High
CUSCO;ACOMAYO;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;3;169;1;3;174;1;2;183;1;2;181;1;1;29;0;1;44;0;0;19;0;2;12;0;2;116;1;1;3;0;1;41;0;4;173;1;4;194;1;Very High;Very High;Very High;Very High;Very Low;Low;Very High;Very High
PUNO;MOHO;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;4;192;1;3;184;1;2;196;1;2;162;1;0;2;0;1;65;0;0;23;0;3;40;0;3;161;1;2;50;0;1;118;1;5;191;1;4;195;1;Very High;Very High;Very High;Very High;Low;High;Very High;Very High
CUSCO;CANAS;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;4;196;1;3;185;1;2;195;1;2;193;1;0;17;0;1;43;0;0;2;0;1;4;0;3;156;1;1;8;0;1;69;0;4;184;1;4;196;1;Very High;Very High;Very High;Very High;Very Low;Low;Very High;Very High
